year,text,label,INFRA_GAP,STAFF_GAP,SERVICE_GAP,ACCESS_GAP,COST_GAP,QUALITY_GAP
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,service,service,0,0,1,0,0,0
2022,service,service,0,0,1,0,0,0
2022,service,service,0,0,1,0,0,0
2022,service,service,0,0,1,0,0,0
2022,service,service,0,0,1,0,0,0
2022,service,service,0,0,1,0,0,0
2022,service,service,0,0,1,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,service,service,0,0,1,0,0,0
2022,service,service,0,0,1,0,0,0
2022,service,service,0,0,1,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,service,service,0,0,1,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,staff,staff,0,1,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,infra,infra,1,0,0,0,0,0
2022,cost,cost,0,0,0,0,1,0
2022,cost,cost,0,0,0,0,1,0
2022,cost,cost,0,0,0,0,1,0
2022,cost,cost,0,0,0,0,1,0
2022,cost,cost,0,0,0,0,1,0
2022,cost,cost,0,0,0,0,1,0
2022,cost,cost,0,0,0,0,1,0
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,cost,cost,0,0,0,0,1,0
2022,cost,cost,0,0,0,0,1,0
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2022,quality,quality,0,0,0,0,0,1
2023,"(iv) Advanced training in research areas concerning medicine and health, including grant of fellowships 
for such training in India and abroad.",STAFF_GAP,0,1,0,0,0,0
2023,"The Assisted Reproductive Technology (Regulation) Act, 2021 and the Surrogacy (Regulation) Act, 2021:
1.10 
The ﬁeld of Assisted Reproductive Technology (ART) has witnessed tremendous growth in recent 
2
Annual Report

years, with an increasing number of couples seeking these services to fulﬁll their biological 
parenthood aspirations.",SERVICE_GAP,0,0,1,0,0,0
2023,"Swachhta Action Plan Activities & Special Campaign for disposing pending matters
1.13  Swachhata Action Plan, an inter-ministerial approach coordinated by Department of Drinking Water 
and Sanitation, M/o Jal Shakti was formulated and complied with, to mainstream Swachhata within 
the existing programmes and schemes of the Department.",SERVICE_GAP,0,0,1,0,0,0
2023,"Health Technology Assessment in India (HTAIn)
1.15 
Health Technology Assessment in India (HTAIn) is a sub-scheme under the umbrella scheme Human 
Resource and Capacity Building in the 15th Financial Commission approved for year 2021-22 to 
2025-26 under the Department of Health Research (DHR), Ministry of Health & Family Welfare 
(MoHFW), Government of India to facilitate the process of transparent and evidence-informed 
decision making in the ﬁeld of healthcare.",STAFF_GAP,0,1,0,0,0,0
2023,"i
Chapter 1
Introduction
1
Chapter 2
Administration and Finance
13
Chapter 3
The Assisted Reproductive Technology (Regulation) Act, 2021 and The 
Surrogacy (Regulation) Act, 2021
17
Chapter 4
Swachhata Action Plan (SAP) (2023-24)
21
Chapter 5
Establishment of Network of Viral Research and Diagnostic Laboratories for 
Managing Epidemics and Natural Calamities
31
Chapter 6
Establishment Of Multi Disciplinary Research Units (MRUs)",INFRA_GAP,1,0,0,0,0,0
2023,"In Government 
Medical Colleges/ Research Institutes
55
Chapter 7
Establishment Of Model Rural Health Research Units (MRHRUs)
77
Chapter 8
Grant-in-aid Scheme for Inter-sectoral Convergence & Coordination for 
Promotion and Guidance on Health Research
93
Chapter 9
Human Resource Development for Health Research
97
Chapter 10
Health Technology Assessment in India (HTAIn) 
103
Chapter 11
Development of Tools/ Support to Prevent Outbreaks & Epidemics
123
Chapter 12
Chapter 13
Implementation of Schemes in North Eastern Region
Centre For Evidence For Guidelines
125
129
Chapter 15
Chapter 14
Indian Council of Medical Research
National Ethics Committee Registry for Biomedical and Health Research 
(NECRBHR)
135
133
Annexure I
Budget Estimate (BE)/Revised Estimate (RE)/Expenditure for 2022-23 and 
2023-24 and Budget Estimate (BE) for 2024-25 in respect of Demand no.",INFRA_GAP,1,0,0,0,0,0
2023,"The members discussed that the aim behind formulating essential medicine list (EML) is 
to ensure that these medicines are available in adequate amounts, in appropriate dosage forms and 
strengths with assured quality at all times in a health care facility (Primary, Secondary and Tertiary 
care centre).",INFRA_GAP,1,0,0,0,0,0
2023,"The signiﬁcant achievements are as below: 
Ü
Diagnostics: Two new cost eﬀective Make in India tests developed and recommended for use 
under NTEP:
Ø
TrueNat (M.TB & Rif.) validated for detection of TB/MDR-TB paediatric TB and 
Extrapulmonary TB (in addition to pulmonary TB) and is currently used under NTEP.",COST_GAP,0,0,0,0,1,0
2023,"Ü
 Standard Treatment workﬂow for Tuberculosis: Standard Treatment workﬂow (Book, Posters & 
mobile App) for paediatric pulmonary TB and Extra-pulmonary TB were developed for use at all 
levels of health care to facilitate management of paediatric and Extrapulmonary TB under NTEP.",SERVICE_GAP,0,0,1,0,0,0
2023,"(vii) Investigation of outbreaks due to new and exotic agents and development of tools for prevention.
 (viii) Matters relating to scientiﬁc societies and associations, charitable and religious endowments in 
medicine and health research areas.",INFRA_GAP,1,0,0,0,0,0
2023,"Established in 
2017, HTAIn has extended support to various verticals (e.g. Maternal Health, Child Health, TB 
division, State Health Departments, Ayushmann Bharat Program, National Program for Blindness 
and NCD division etc.) of the health ministry at the center and also at state level, in evidence-based 
decision making.",SERVICE_GAP,0,0,1,0,0,0
2023,"medicines, devices and health programmes for its cost-eﬀectiveness, clinical-
eﬀectiveness and equity issues by means of Health Technology Assessment (HTA), and in turn help 
in decision making for an eﬃcient use of the limited health budget and provide people access to the 
quality health care reducing their out of pocket expenditures (OOPs) on health.",COST_GAP,0,0,0,0,1,0
2023,"2.4 
Improving the eﬃciency in decision making through Delegation of Financial Powers: With a 
view to increase eﬃciency and reduce channels of clearance, order of delegation of ﬁnancial power 
of HoD have been streamlined.",COST_GAP,0,0,0,0,1,0
2023,"** 01 post of Under Secretary, 01 post of Section Oﬃcer and 03 posts of Asst Section Oﬃcer have been sanctioned by Ministry of 
Finance and are under process of encadrement in the Central Secretariat Service (CSS).",SERVICE_GAP,0,0,1,0,0,0
2023,"Presently, DHR has a total of 62 sanctioned posts in diﬀerent grades with incumbency 
position as under:
(as on 31.03.2024)
* 05 incumbents of the Central Secretariat Stenographer service have been posted beyond the sanctioned strength for these posts.",SERVICE_GAP,0,0,1,0,0,0
2023,"During the year 2023-24 a total number of 153 New research 
projects in the diﬀerent research areas under Grant in Aid scheme are being funded.",SERVICE_GAP,0,0,1,0,0,0
2023,"The access of the National Registry Portal for viewing has also 
been given to all the States/UTs.  .",ACCESS_GAP,0,0,0,1,0,0
2023,"An application form has been devised on the National 
Registry portal and all clinics / banks can access the portal and use the application form for applying 
for registration under the Acts to the concerned State/UT Authorities.",ACCESS_GAP,0,0,0,1,0,0
2023,"1.21 
Further, the development of STWs Volume-4 in 5 clinical specialties comprising v  32 conditions is in 
progress along with a revamped mobile application.",INFRA_GAP,1,0,0,0,0,0
2023,"1.3  
With a view to fulﬁlling its mandate, DHR has rolled out the following Schemes: 
(I) 
Setting-up of Nation-Wide Network of Laboratories for Managing Epidemics and National 
Calamities.",SERVICE_GAP,0,0,1,0,0,0
2023,"1.2 
 Mandate of DHR is: 
(i) 
Promotion and co-ordination of basic, applied and clinical research including clinical trials and 
operational research in areas related to medical, health, biomedical and medical profession and 
education through development of infrastructure, manpower and skills in cutting edge areas and 
management of related information thereto.",INFRA_GAP,1,0,0,0,0,0
2023,"The aim of the DHR is to bring modern health 
technologies to the people through research and innovations related to diagnosis, treatment methods 
and vaccines for preventions; to translate them into products and processes and, in synergy with 
concerned organizations, introduce these innovations into public health system.",SERVICE_GAP,0,0,1,0,0,0
2023,"1.8  
A total number of 514 research projects were approved and funded under the GIA Scheme since its 
launch in 2013-14 up to 2022-23.",SERVICE_GAP,0,0,1,0,0,0
2023,"1.7 
A total number of 230 fellowships were supported under HRD Scheme during the year 2023-24 
including 47 new fellowships for the year 2023-24.",STAFF_GAP,0,1,0,0,0,0
2023,"1.5 
 VRDL, MRU and MRHRU schemes are helping in building up a strong and eﬀective ecosystem for 
carrying out health research in the country and for introduction of new technologies, new methods 
of treatment and products/processes into the public health system.",SERVICE_GAP,0,0,1,0,0,0
2023,"During the year under review, the Department has made signiﬁcant progress in implementation of 
aforesaid schemes.",SERVICE_GAP,0,0,1,0,0,0
2023,"(v) Prime Minister's Ayushman Bharat Health Infrastructure Mission (PM-ABHIM) – Bio 
Security Preparedness and strengthening Pandemic Research and Multi Sector and National 
Institutions and Platform for One Health
(a) PM-ABHIM – Bio Security Preparedness and strengthening Pandemic Research and Multi 
Sector
(b) Programme for strengthening Research & Development towards integrated disease control and 
pandemic preparedness for the National One Health Mission.",INFRA_GAP,1,0,0,0,0,0
2023,"(d)  International Cooperation
(iv) Development of Tools/support to prevent outbreaks & epidemics.",INFRA_GAP,1,0,0,0,0,0
2023,"(b) Grants in Aid scheme (GIA) for inter-sectoral convergence & Co-ordination for Promotion and 
Guidance on Health Research.",SERVICE_GAP,0,0,1,0,0,0
2023,"(iii) Human Resource and Capacity Development
(a) Human Resource Development (HRD) for Health Research.",STAFF_GAP,0,1,0,0,0,0
2023,(b) Establishment of Model Rural Health Research Units (MRHRUs) in States.,INFRA_GAP,1,0,0,0,0,0
2023,"1
Chapter 1
Introduction
Department of Health Research

(ii) Development of Infrastructure for Promotion of Health Research
(a) Establishment of Multi-Disciplinary Research Units (MRUs) in Govt.",INFRA_GAP,1,0,0,0,0,0
2023,"þ
 Ready to Use Therapeutic Food was given as adjunct to standard DOTS therapy among adult 
malnourished PTB pts in Ballabgarh.",QUALITY_GAP,0,0,0,0,0,1
2023,"þ
 In High-risk groups in secondary care hospitals: Routine screening for symptoms (cough/fever, 
hemoptysis, weight loss, night sweats) & Chest X-testing for high risk groups visiting health care 
facilities for any reason i.e all patients aged 60 years or more, diabetics, HIV +ve, admitted patients 
in medical wards.",INFRA_GAP,1,0,0,0,0,0
2023,"7
Department of Health Research

Ø
 Implementation Research: Two evidence based active/intensiﬁed case ﬁnding strategies for 
improving TB case detection under NTEP recommended:
þ
 In severely malnourished children admitted to Nutritional Rehabilitation Centers (NRC) 
through proper training and use of new molecular tests.",STAFF_GAP,0,1,0,0,0,0
2023,"Ü
 Vaccines:  A Phase III regulatory clinical trial for evaluating the safety and eﬃcacy of two TB 
vaccines: VPM1002 and MIP (indigenous vaccine), as against Placebo is ongoing at 8 main sites with 
10 sub-sites was initiated in Mid 2019.",QUALITY_GAP,0,0,0,0,0,1
2023,"The regimen also led to early culture conversion and can be used for treatment of DS-
TB patients under NTEP.",SERVICE_GAP,0,0,1,0,0,0
2023,"For DS-TB: A clinical trial to evaluate safety and eﬃcacy of piperine 225mg with standard anti TB 
treatment in newly diagnosed sputum positive drug sensitive pulmonary TB adult patients revealed 
nd
rd
that there was early culture conversion at 2  and 3  week with addition of piperine.",QUALITY_GAP,0,0,0,0,0,1
2023,"For XDR-TB: All oral 6-9 months 4 drugs short regimen with i.e Bedaquiline, Delamanid, 
Clofazimine and Linezolid found eﬀective for treatment of XDR-TB.",SERVICE_GAP,0,0,1,0,0,0
2023,"18
Annual Report

 (b)  to enforce the standards to be fulﬁlled by the surrogacy clinics.
(c)  to investigate complaints of breach of the provisions of this Act, rules and regulations made 
there under and take legal action as per provision of this Act.",QUALITY_GAP,0,0,0,0,0,1
2023,"(d) to set the minimum standards of physical infrastructure, laboratory and diagnostic equipment 
and expert manpower to be employed by the surrogacy clinics.",INFRA_GAP,1,0,0,0,0,0
2023,"Training programs conducted by other ICMR-NIV 
37
Department of Health Research

departments for the VRDLs for high-consequence virus diagnostics, are not included in Table 1 
below.
5.8 
No. of labs supported for kits/reagents, pathogen-wise details during Jan, 2023 to March 2023
5.9 
External Quality Assurance Programme (EQAP):
 
Serological Diagnosis (ELISA) of Viruses EQA program:
 
External Quality Assessment (EQA) program for ELISA based diagnosis of Dengue, Chikungunya 
and Japanese Encephalitis has been established and EQA panels for were distributed to VRDLs; 
with the following objectives.",SERVICE_GAP,0,0,1,0,0,0
2023,"A 
summary of the basic training programs and the specialized training programs conducted by RC-
VRDL since 2014 is provided in Table 1 below.",STAFF_GAP,0,1,0,0,0,0
2023,"Additional need-based capacity building trainings, such as Whole-genome 
sequencing training, EQA capacity building training (with support from ICMR HQ, NRL Australia 
and WHO SEAR Oﬃce) are also conducted by RC-VRDL for the VRDL network laboratories.",STAFF_GAP,0,1,0,0,0,0
2023,"The Act aims to provide safe and ethical practice of
 Surrogacy services for providing bliss of child to needy intending couple/intending women 
(divorcee or widow) and at the same time ensuring safety of donor & surrogate mother and also 
future/rights of the child born through surrogacy.",SERVICE_GAP,0,0,1,0,0,0
2023,"1.20 
Apart from this, we will collaboratively approach the NHSRC to reach physicians in both public and 
private systems, and the NMC to engage with medical colleges, faculty, and postgraduate students.",ACCESS_GAP,0,0,0,1,0,0
2023,"This 
partnership underscores their commitment to enhancing healthcare standards and fostering 
innovative research for better health outcomes nationwide.",QUALITY_GAP,0,0,0,0,0,1
2023,"1.19 
A Memorandum of Understanding (MoU) has been signed with the National Institute of Health and 
Family Welfare (NIHFW) to strengthen healthcare through the development and implementation of 
Standard Treatment Workﬂows (STWs) and other academic and research collaborations.",SERVICE_GAP,0,0,1,0,0,0
2023,VPN facility has been provided to the oﬃcers to facilitate faster disposal of work.,INFRA_GAP,1,0,0,0,0,0
2023,"As per the General Financial Rules, The Department of Health Research uses the GeM portal for 
procurement of Goods and Services in a transparent, eﬃcient and cost eﬀective manner.",COST_GAP,0,0,0,0,1,0
2023,"The Department has taken the following E Governance measures:
I. 
eHRMS 2.0 (Electronic Human Resource Management System) has been implemented in the 
Department which has made the HR management processes more eﬃcient.",STAFF_GAP,0,1,0,0,0,0
2023,"2.10 
E-Governance Initiatives:",SERVICE_GAP,0,0,1,0,0,0
2023,"Since the 
onboarding of DHR on the portal, data layers of the Lands and buildings of ICMR and its institutes, 
14
Annual Report

Multi disciplinary research units, Model rural health research units, Viral Research diagnostic labs 
and HTAIn Resource Centres/ DIAMOnds Centres have been uploaded on the portal.",INFRA_GAP,1,0,0,0,0,0
2023,"Initially, the portal 
involved only the infrastructure Ministries of GOI and subsequently, the Social Sector Ministries, 
including DHR have also been onboarded onto the PM GatiShakti NMP platform.",INFRA_GAP,1,0,0,0,0,0
2023,"2.6 
Cyber Security of Departmental portals/ websites: With a view to ensure security audit of 
applications, websites, portals of the Department, the services of  'IT Security auditing 
organisations' were engaged, which are on the panel of Indian Computer Emergency Response 
Team (CERT-In), under the Ministry of Electronics & Information Technology.",SERVICE_GAP,0,0,1,0,0,0
2023,"Ü
Strengthening of non-viral diagnostic capacity: Acute undiﬀerentiated febrile illness (AUFI) is 
often undiﬀerentiated in public health settings.",STAFF_GAP,0,1,0,0,0,0
2023,"The diagnostic spectrum of the surveillance network 
has been expanded with the inclusion of one more respiratory pathogen i.e. Respiratory Syncytial 
Virus (RSV) in the surveillance program.",SERVICE_GAP,0,0,1,0,0,0
2023,"5.14 
Role of  VRDL Network in COVID-19
 
A decade ago, when India witnessed one of the worst ﬂu pandemic, swine ﬂu in 2009, the public 
health system was paralyzed due to severe dearth of infrastructure for molecular diagnosis of viral 
infections and the public health professionals helplessly watched the pandemic quickly escalating 
to all parts of the country.",INFRA_GAP,1,0,0,0,0,0
2023,"The recurring cost of a Medical College Level Lab per annum is Rs.46.40 lakh, towards 
staﬃng (Rs.31.4 lakh) and consumables, contingencies and training (Rs.15 lakh).",INFRA_GAP,1,0,0,0,0,0
2023,"(iii) Medical College Labs: The non-recurring cost of a Medical College Level Lab is Rs.1.507 crore 
comprising of Rs.88.20 lakh for equipment and Rs.62.50 Lakh for civil works/renovation of 
building.",INFRA_GAP,1,0,0,0,0,0
